Name,Gender,Origin
Afshin,M,"{""SA/IR"":""2""}"
Aftab,M,"{""SA/IR"":""2""}"
Aftandil,M,"{""AZ"":""1""}"
Aftina,F,"{""RO"":""1""}"
Aftinia,F,"{""RO"":""1""}"
Afzal,M,"{""SA/IR"":""3""}"
Aga,F,"{""PL"":""1""}"
Agaat,F,"{""NL"":""1""}"
Agaath,F,"{""NL"":""2""}"
Agafia,F,"{""RO"":""2""}"
Agah,M,"{""TR"":""1""}"
Agan,M,"{""BA"":""3""}"
Agapi,F,"{""GR"":""1""}"
Agapia,F,"{""RO"":""2""}"
Agapios,M,"{""GR"":""1""}"
Agapita,F,"{""ES"":""1""}"
Agapito,M,"{""IT"":""1"",""PT"":""1"",""ES"":""3""}"
Agata,F,"{""IT"":""5"",""CH"":""1"",""PL"":""7""}"
Agáta,F,"{""CZ"":""1"",""SK"":""6""}"
Agate,F,"{""LV"":""2""}"
Agatha,F,"{""GB"":""1"",""US"":""1"",""NL"":""2"",""DE"":""1"",""AT"":""1"",""CH"":""3"",""IS"":""1""}"
Agathe,F,"{""FR"":""3"",""BE"":""1"",""East Frisia"":""1"",""DE"":""1"",""AT"":""2"",""CH"":""2"",""DK"":""1"",""NO"":""1""}"
Agathi,F,"{""GR"":""4""}"
Agatho,M,"{""NL"":""1""}"
Agatia,F,"{""RO"":""1""}"
Agatina,F,"{""IT"":""2""}"
Agatino,M,"{""IT"":""2""}"
Agazio,M,"{""IT"":""1""}"
Agda,F,"{""PT"":""1"",""DK"":""1"",""NO"":""1"",""SE"":""1""}"
Age,M,"{""NL"":""2"",""EE"":""1""}"
Ageet,F,"{""NL"":""1""}"
Ageeth,F,"{""NL"":""3""}"
Agenore,M,"{""IT"":""1""}"
Ager,M,"{""ES"":""1""}"
Agesilao,M,"{""IT"":""1""}"
Agetina,F,"{""AL"":""2""}"
Agge,M,"{""East Frisia"":""1""}"
Aggeo,M,"{""IT"":""1""}"
Aggie,F,"{""GB"":""1""}"
Agha,M,"{""SA/IR"":""1""}"
Aghasi,M,"{""AM"":""3"",""AZ"":""2""}"
Aghavni,F,"{""AM"":""2""}"
Aghvan,M,"{""AM"":""4""}"
Ági,F,"{""HU"":""1""}"
Agide,M,"{""IT"":""1""}"
Agil,M,"{""AZ"":""3""}"
Agilbert,M,"{""DE"":""1""}"
Agilmar,M,"{""DE"":""1""}"
Agim,M,"{""Kosovo"":""7"",""MK"":""3"",""ME"":""2"",""AL"":""8""}"
Agis,M,"{""GR"":""1""}"
Agisilaos,M,"{""GR"":""1""}"
Agita,F,"{""LV"":""5""}"
Agla,F,"{""IS"":""4""}"
Aglaé,F,"{""FR"":""1""}"
Aglaea,F,"{""RO"":""1""}"
Aglaée,F,"{""FR"":""1""}"
Aglaia,F,"{""RO"":""3"",""GR"":""5""}"
Aglaja,F,"{""KZ/UZ/.etc"":""1""}"
Aglaya,F,"{""KZ/UZ/.etc"":""1""}"
Agle,F,"{""EE"":""1""}"
Agna,F,"{""NO"":""1""}"
Agnar,M,"{""IS"":""6"",""NO"":""1""}"
Agne,F,"{""EE"":""4""}"
Agnė,F,"{""LT"":""2""}"
Agnela,F,"{""PT"":""1""}"
Agnella,F,"{""IT"":""1""}"
Agnello,M,"{""IT"":""1""}"
Agnelo,M,"{""PT"":""2""}"
Agner,M,"{""DK"":""2""}"
Agnes,F,"{""GB"":""6"",""IE"":""3"",""MT"":""2"",""BE"":""5"",""NL"":""6"",""East Frisia"":""5"",""DE"":""5"",""AT"":""6"",""CH"":""6"",""IS"":""6"",""DK"":""4"",""NO"":""4""}"
Ágnes,F,"{""HU"":""9""}"
Agnès,F,"{""FR"":""6"",""BE"":""6"",""LU"":""5"",""CH"":""3""}"
Agnesa,F,"{""CZ"":""1"",""SK"":""5"",""RO"":""1"",""Kosovo"":""1""}"
Agnese,F,"{""IT"":""5"",""CH"":""2"",""LV"":""6""}"
Agneta,F,"{""NO"":""1"",""SE"":""7"",""LV"":""1"",""RO"":""1""}"
Agnete,F,"{""DK"":""5"",""NO"":""1""}"
Agnetha,F,"{""SE"":""2""}"
Agnethe,F,"{""DK"":""4"",""NO"":""1""}"
Agneza,F,"{""RO"":""1"",""BA"":""2"",""HR"":""1""}"
Agni,F,"{""MK"":""3"",""GR"":""2""}"
Agnieška,F,"{""LT"":""1""}"
Agnieka,F,"{""LT"":""1""}"
Agnieszka,F,"{""PL"":""9""}"
Agnietė,F,"{""LT"":""1""}"
Agnija,F,"{""LV"":""4""}"
Agnis,M,"{""LV"":""4""}"
Agnita,F,"{""NL"":""1""}"
Ago,M,"{""EE"":""4"",""BA"":""4"",""AL"":""2""}"
Agon,M,"{""Kosovo"":""5""}"
Agora,F,"{""RO"":""1""}"
Agoritsa,F,"{""GR"":""2""}"
Agostina,F,"{""IT"":""3"",""AL"":""1""}"
Agostiña,F,"{""PT"":""1""}"
Agostinho,M,"{""PT"":""4""}"
Agostino,M,"{""IT"":""6"",""MT"":""2"",""CH"":""2""}"
Ágoston,M,"{""HU"":""4""}"
Agota,F,"{""LT"":""3"",""RO"":""1""}"
Ágota,F,"{""HU"":""6""}"
Agra,F,"{""LV"":""3""}"
Agripina,F,"{""RO"":""2""}"
Agrippina,F,"{""IT"":""1""}"
Agrippino,M,"{""IT"":""1""}"
Agris,M,"{""EE"":""1"",""LV"":""7""}"
Agrita,F,"{""LV"":""4""}"
Agron,M,"{""Kosovo"":""7"",""MK"":""4"",""ME"":""1"",""AL"":""7""}"
Agshin,M,"{""AZ"":""4""}"
Agu,M,"{""EE"":""3""}"
Águeda,F,"{""ES"":""3""}"
Aguinaldo,M,"{""PT"":""1""}"
Agunde,F,"{""East Frisia"":""1""}"
Agurne,F,"{""ES"":""1""}"
Agurtzane,F,"{""ES"":""1""}"
Ágúst,M,"{""IS"":""7""}"
Ágústa,F,"{""IS"":""7""}"
Agusti,M,"{""ES"":""1""}"
Agustin,M,"{""ES"":""3""}"
Agustín,M,"{""ES"":""7""}"
Agustina,F,"{""ES"":""5""}"
Ágústína,F,"{""IS"":""2""}"
Ah,?,"{""KR"":""7""}"
Aharon,M,"{""IL"":""7""}"
Aherine,F,"{""East Frisia"":""1""}"
Ahilan,M,"{""IN/LK"":""2""}"
Ahile,M,"{""RO"":""2""}"
Ahlam,F,"{""SA/IR"":""1""}"
Ahlerich,M,"{""East Frisia"":""2""}"
Ahlke,?F,"{""East Frisia"":""1""}"
Ahlrich,M,"{""East Frisia"":""2""}"
Ahlrike,F,"{""East Frisia"":""1""}"
Ahmad,M,"{""KZ/UZ/.etc"":""4"",""SA/IR"":""9""}"
Ahmed,M,"{""BA"":""6"",""MK"":""2"",""ME"":""3"",""AZ"":""2"",""SA/IR"":""9""}"
Ahmet,M,"{""BA"":""5"",""Kosovo"":""6"",""MK"":""2"",""ME"":""2"",""AL"":""5"",""KZ/UZ/.etc"":""3"",""TR"":""9""}"
Ahmo,M,"{""BA"":""1""}"
Ahrend,M,"{""East Frisia"":""1""}"
Ahsen,F,"{""TR"":""2""}"
Ahti,M,"{""FI"":""5"",""EE"":""4""}"
Ahto,M,"{""EE"":""5""}"
Ahu,F,"{""TR"":""3""}"
Ahuva,F,"{""IL"":""6""}"
Ahuvah,F,"{""IL"":""1""}"
Ai,F,"{""JP"":""7""}"
Aia,F,"{""IL"":""1""}"
Aiace,M,"{""IT"":""1""}"
Aibek,M,"{""KZ/UZ/.etc"":""4""}"
Ai Bin,?,"{""CN"":""1""}"
Ai Bing,?,"{""CN"":""1""}"
Aicha,F,"{""SA/IR"":""6""}"
Ai Chuan,?,"{""CN"":""1""}"
Ai Chun,?,"{""CN"":""1""}"
Aicke,M,"{""East Frisia"":""1""}"
Aida,F,"{""IT"":""2"",""PT"":""4"",""ES"":""2"",""CH"":""2"",""EE"":""1"",""LV"":""2"",""RO"":""3"",""BA"":""9"",""Kosovo"":""2"",""MK"":""2"",""ME"":""6"",""AL"":""7"",""AM"":""8"",""AZ"":""6"",""KZ/UZ/.etc"":""6"",""SA/IR"":""6""}"
Aïda,F,"{""FR"":""1"",""BE"":""1""}"
Aidan,M,"{""GB"":""2"",""IE"":""6"",""US"":""2"",""KZ/UZ/.etc"":""1""}"
Aidana,F,"{""AL"":""1""}"
Aidar,M,"{""KZ/UZ/.etc"":""6""}"
Aidas,M,"{""LT"":""3""}"
Aide,F,"{""EE"":""2""}"
Aideen,F,"{""IE"":""5""}"
Aidel,F,"{""IL"":""2""}"
Aiden,M,"{""GB"":""1"",""US"":""1""}"
Ai Di,?,"{""CN"":""1""}"
Aido,M,"{""IT"":""1""}"
Ai Dong,?,"{""CN"":""2""}"
Aiert,M,"{""ES"":""1""}"
Ai Fang,?,"{""CN"":""2""}"
Ai Fen,?,"{""CN"":""2""}"
Ai Feng,?,"{""CN"":""1""}"
Ai Fu,?,"{""CN"":""1""}"
Aiga,F,"{""LV"":""4""}"
Aigar,M,"{""EE"":""4""}"
Aigars,M,"{""LV"":""7""}"
Aigerim,F,"{""KZ/UZ/.etc"":""7""}"
Aigris,M,"{""LT"":""1""}"
Aigul,F,"{""KZ/UZ/.etc"":""8""}"
Ai Guo,?,"{""CN"":""4""}"
Ai Hong,?,"{""CN"":""1""}"
Ai Hua,?,"{""CN"":""5""}"
Ai Hui,?,"{""CN"":""1""}"
Aija,F,"{""FI"":""4"",""LV"":""8""}"
Ai Jie,?,"{""CN"":""1""}"
Ai Ju,?,"{""CN"":""1""}"
Ai Juan,?,"{""CN"":""1""}"
Ai Jun,?,"{""CN"":""3""}"
Aikaterini,F,"{""GR"":""9""}"
Aike,?M,"{""East Frisia"":""1""}"
Aiki,F,"{""EE"":""1""}"
Aiko,F,"{""JP"":""6""}"
Ai Kun,?,"{""CN"":""1""}"
Aila,F,"{""GB"":""1"",""FI"":""6""}"
Ai Lan,?,"{""CN"":""2""}"
Ailbhe,?F,"{""GB"":""1"",""IE"":""3""}"
Aile,F,"{""EE"":""3""}"
Ailean,?M,"{""GB"":""1""}"
Aileen,F,"{""GB"":""4"",""IE"":""6"",""US"":""2""}"
Ailert,M,"{""East Frisia"":""1""}"
Aili,F,"{""FI"":""5"",""EE"":""6""}"
Ai Li,?,"{""CN"":""2""}"
Ai Lian,?,"{""CN"":""2""}"
Ai Liang,?,"{""CN"":""1""}"
Ailidh,F,"{""GB"":""1""}"
Ailie,F,"{""GB"":""1""}"
Ailin,F,"{""NO"":""2""}"
Ai Lin,?,"{""CN"":""1""}"
Ailín,M,"{""IE"":""1""}"
Ai Ling,?,"{""CN"":""3""}"
Ailis,F,"{""GB"":""1""}"
Ailís,F,"{""IE"":""1""}"
Ailish,F,"{""GB"":""1"",""IE"":""2""}"
Ailsa,F,"{""GB"":""2""}"
Ailt,M,"{""East Frisia"":""1""}"
Aima,F,"{""EE"":""1""}"
Aimable,?M,"{""FR"":""1"",""LU"":""1""}"
Aiman,F,"{""KZ/UZ/.etc"":""5""}"
Aimantas,M,"{""LT"":""1""}"
Aimar,M,"{""ES"":""1"",""EE"":""2""}"
Aime,F,"{""EE"":""5""}"
Aimé,M,"{""FR"":""4"",""CH"":""2""}"
Aimee,F,"{""IE"":""2"",""US"":""3""}"
Aimée,F,"{""FR"":""3"",""BE"":""2"",""CH"":""1""}"
Ai Mei,?,"{""CN"":""1""}"
Aimeric,M,"{""FR"":""1""}"
Aimery,M,"{""FR"":""1""}"
Aimi,F,"{""EE"":""1"",""JP"":""2""}"
Aimie,F,"{""FR"":""1""}"
Aimilia,F,"{""GR"":""5""}"
Aimilios,M,"{""GR"":""1""}"
Ai Min,?,"{""CN"":""5""}"
Ai Ming,?,"{""CN"":""1""}"
Aimo,M,"{""FI"":""6""}"
Aimur,M,"{""EE"":""3""}"
Aimy,F,"{""FR"":""1""}"
Ain,M,"{""EE"":""6""}"
Aina,F,"{""DK"":""1"",""NO"":""4"",""SE"":""5"",""EE"":""2"",""LV"":""7"",""KZ/UZ/.etc"":""3"",""JP"":""1""}"
Ainagul,F,"{""KZ/UZ/.etc"":""4""}"
Ainar,M,"{""EE"":""4""}"
Ainara,F,"{""ES"":""1""}"
Ainars,M,"{""LV"":""4""}"
Ainārs,M,"{""LV"":""6""}"
Ainash,F,"{""KZ/UZ/.etc"":""3""}"
Aindrias,M,"{""IE"":""1""}"
Aindriú,M,"{""IE"":""1""}"
Aine,?F,"{""GB"":""1""}"
Áine,F,"{""IE"":""7""}"
Aingeru,M,"{""ES"":""1""}"
Ainhoa,F,"{""ES"":""2""}"
Aini,F,"{""FI"":""4""}"
Ainikki,F,"{""FI"":""1""}"
Ai Ning,?,"{""CN"":""1""}"
Ainis,M,"{""LV"":""3"",""LT"":""1""}"
Aino,F,"{""DK"":""2"",""NO"":""1"",""SE"":""2"",""FI"":""7"",""EE"":""6""}"
Ainoriitta,F,"{""FI"":""1""}"
Ainsley,?F,"{""US"":""1""}"
Ainsworth,M,"{""GB"":""1""}"
Aintzane,F,"{""ES"":""1""}"
Ainur,F,"{""KZ/UZ/.etc"":""6"",""SA/IR"":""1""}"
Ainura,F,"{""KZ/UZ/.etc"":""5""}"
Ai Ping,?,"{""CN"":""4""}"
Ai Qin,?,"{""CN"":""3""}"
Ai Qing,?,"{""CN"":""2""}"
Ai Qun,?,"{""CN"":""2""}"
Aira,F,"{""FI"":""5"",""LV"":""4""}"
Aire,F,"{""EE"":""4""}"
Aires,M,"{""PT"":""4""}"
Airete,F,"{""PT"":""1""}"
Airi,F,"{""FI"":""5"",""EE"":""5"",""JP"":""2""}"
Airidas,M,"{""LT"":""1""}"
Airina,F,"{""LT"":""2""}"
Airo,F,"{""EE"":""1""}"
Ai Rong,?,"{""CN"":""1""}"
Ai Ru,?,"{""CN"":""1""}"
Aia,F,"{""BA"":""5"",""ME"":""3""}"
Aischa,F,"{""SA/IR"":""5""}"
Aiša,F,"{""BA"":""5"",""ME"":""3""}"
Aisha,F,"{""US"":""1"",""AZ"":""2"",""KZ/UZ/.etc"":""4"",""SA/IR"":""6""}"
Aishah,F,"{""SA/IR"":""3""}"
Aishe,F,"{""AL"":""1""}"
Aishling,F,"{""IE"":""1""}"
Aislin,F,"{""GB"":""1""}"
Aisling,F,"{""IE"":""6""}"
Aislinn,F,"{""GB"":""1"",""IE"":""2""}"
Aisma,F,"{""LV"":""2""}"
Aiso,M,"{""NL"":""1""}"
Aita,F,"{""EE"":""4"",""LV"":""1""}"
Aitan,M,"{""AZ"":""1"",""IL"":""1""}"
Aitana,F,"{""ES"":""1""}"
Aiten,F,"{""AZ"":""4""}"
Ai Ting,?,"{""CN"":""1""}"
Aitor,M,"{""ES"":""3""}"
Aitzol,M,"{""ES"":""1""}"
Aiva,F,"{""LV"":""5""}"
Aivar,M,"{""EE"":""7""}"
Aivaras,M,"{""LT"":""3""}"
Aivars,M,"{""LV"":""9""}"
Aive,F,"{""EE"":""3""}"
Aivi,F,"{""EE"":""5""}"
Aivils,M,"{""LV"":""1""}"
Aivis,M,"{""LV"":""4""}"
Aivo,F,"{""EE"":""6""}"
Ai Wei,?,"{""CN"":""1""}"
Ai Wen,?,"{""CN"":""1""}"
Ai Wu,?,"{""CN"":""1""}"
Ai Xia,?,"{""CN"":""3""}"
Ai Xiang,?,"{""CN"":""1""}"
Ai Xiao,?,"{""CN"":""1""}"
Ai Xin,?,"{""CN"":""1""}"
Ai Xue,?,"{""CN"":""1""}"
Ai Yan,?,"{""CN"":""1""}"
Aiyana,F,"{""US"":""1""}"
Ai Yin,?,"{""CN"":""1""}"
Ai Ying,?,"{""CN"":""2""}"
Ai Yuan,?,"{""CN"":""1""}"
Ai Yue,?,"{""CN"":""1""}"
Ai Yun,?,"{""CN"":""1""}"
Aize,M,"{""NL"":""1""}"
Aizhan,F,"{""KZ/UZ/.etc"":""7""}"
Ai Zhao,?,"{""CN"":""1""}"
Ai Zhen,?,"{""CN"":""2""}"
Ai Zhi,?,"{""CN"":""1""}"
Ai Zhong,?,"{""CN"":""1""}"
Ai Zhu,?,"{""CN"":""1""}"
Aizo,M,"{""NL"":""1""}"
Aja,F,"{""US"":""1"",""CH"":""1""}"
Ajay,M,"{""IN/LK"":""5""}"
Ajaz,M,"{""AL"":""2"",""SA/IR"":""1""}"
Ajda,F,"{""TR"":""2""}"
Ajdin,M,"{""BA"":""5"",""Kosovo"":""2""}"
Ajdina,F,"{""BA"":""1""}"
Ajet,M,"{""Kosovo"":""2"",""AL"":""5"",""SA/IR"":""2""}"
Ajeta,F,"{""Kosovo"":""1""}"
Ajete,F,"{""Kosovo"":""3""}"
Ajia,F,"{""BA"":""4""}"
Ajiša,F,"{""BA"":""4""}"
Ajit,?M,"{""IN/LK"":""4""}"
Ajka,F,"{""BA"":""2"",""SI"":""2""}"
Ajkun,M,"{""Kosovo"":""1""}"
Ajkune,F,"{""Kosovo"":""1""}"
Ajla,F,"{""BA"":""6""}"
Ajmal,M,"{""SA/IR"":""1""}"
Ajmer,M,"{""IN/LK"":""3""}"
Ajrie,F,"{""Kosovo"":""4""}"
Aja,F,"{""BA"":""3""}"
Ajša,F,"{""BA"":""3""}"
Ajshe,F,"{""Kosovo"":""6"",""AL"":""1""}"
Ajten,M,"{""Kosovo"":""1"",""AL"":""1""}"
Ajtene,F,"{""Kosovo"":""3"",""MK"":""1""}"
Ajub,M,"{""SA/IR"":""2""}"
Akaki,M,"{""GE"":""7""}"
Akan,M,"{""TR"":""2""}"
Akane,F,"{""JP"":""5""}"
Akari,F,"{""JP"":""1""}"
Akash,M,"{""SA/IR"":""1"",""IN/LK"":""2""}"
Akbar,M,"{""KZ/UZ/.etc"":""4"",""SA/IR"":""4""}"
Akbota,F,"{""KZ/UZ/.etc"":""3""}"
Akçay,M,"{""TR"":""1""}"
Ake,M,"{""NL"":""1""}"
Akeem,M,"{""US"":""1""}"
Akemi,F,"{""JP"":""6""}"
Aketza,M,"{""ES"":""1""}"
Akgül,F,"{""TR"":""3""}"
Akhila,F,"{""IN/LK"":""1""}"
Akhtar,M,"{""SA/IR"":""3"",""IN/LK"":""2""}"
Aki,F,"{""JP"":""5""}"
Áki,M,"{""IS"":""3""}"
Akiba,M,"{""IL"":""1""}"
Akif,M,"{""BA"":""1"",""AZ"":""5"",""TR"":""3""}"
Akife,F,"{""TR"":""1""}"
Akifumi,M,"{""JP"":""2""}"
Akiharu,M,"{""JP"":""1""}"
Akihiko,M,"{""JP"":""5""}"
Akihiro,M,"{""JP"":""6""}"
Akihisa,M,"{""JP"":""3""}"
Akihito,M,"{""JP"":""3""}"
Akikazu,M,"{""JP"":""1""}"
Akiko,F,"{""JP"":""8""}"
Akil,M,"{""AL"":""2"",""TR"":""1"",""SA/IR"":""1""}"
Akila,F,"{""SA/IR"":""2""}"
Akim,M,"{""AZ"":""1""}"
Akimasa,M,"{""JP"":""3""}"
Akimitsu,M,"{""JP"":""2""}"
Akın,M,"{""TR"":""4""}"
Akina,F,"{""JP"":""3""}"
Akindynos,M,"{""GR"":""1""}"
Akino,F,"{""JP"":""1""}"
Akinobu,M,"{""JP"":""1""}"
Akinori,M,"{""JP"":""5""}"
Akio,M,"{""JP"":""6""}"
Akira,?M,"{""JP"":""8""}"
Akito,?M,"{""JP"":""2""}"
Akitomo,M,"{""JP"":""1""}"
Akitoshi,M,"{""JP"":""3""}"
Akiva,M,"{""IL"":""4""}"
Akiyo,F,"{""JP"":""2""}"
Akiyoshi,M,"{""JP"":""1""}"
Akke,M,"{""East Frisia"":""1"",""SE"":""1""}"
Akkie,F,"{""NL"":""2""}"
Akmal,M,"{""KZ/UZ/.etc"":""5""}"
Akmaral,F,"{""KZ/UZ/.etc"":""5""}"
Akmini,F,"{""GR"":""1""}"
Ákos,M,"{""HU"":""5""}"
Akper,M,"{""AZ"":""3""}"
Akram,M,"{""AZ"":""2"",""KZ/UZ/.etc"":""2"",""SA/IR"":""5""}"
Akrivi,F,"{""GR"":""3""}"
Akrom,M,"{""KZ/UZ/.etc"":""4""}"
Aksana,F,"{""BY"":""6""}"
Aksel,M,"{""DK"":""6"",""NO"":""5"",""TR"":""1""}"
Akseli,M,"{""FI"":""4""}"
Aku,M,"{""FI"":""2""}"
Akylbek,M,"{""KZ/UZ/.etc"":""4""}"
Al,M,"{""GB"":""2"",""US"":""2"",""NL"":""1""}"
Ala,F,"{""LT"":""3"",""BY"":""4"",""MD"":""6""}"
Alaa,?M,"{""SA/IR"":""4""}"
Alaaddin,M,"{""TR"":""1"",""SA/IR"":""1""}"
Alaattin,M,"{""TR"":""4""}"
Aladár,M,"{""SK"":""1"",""HU"":""5""}"
Aladdin,M,"{""AZ"":""3""}"
Aladina,F,"{""IT"":""1""}"
Aladino,M,"{""IT"":""1""}"
Alaeddine,M,"{""SA/IR"":""1""}"
Alaettin,M,"{""SA/IR"":""1""}"
Alaga,M,"{""BA"":""1""}"
Alain,M,"{""FR"":""8"",""BE"":""7"",""LU"":""8"",""CH"":""7""}"
Alaina,F,"{""US"":""1""}"
Alaïs,F,"{""FR"":""1""}"
Alaitz,F,"{""ES"":""1""}"
Alajos,M,"{""HU"":""5""}"
Alak,M,"{""IN/LK"":""2""}"
Alakananda,M,"{""IN/LK"":""2""}"
Alam,M,"{""SA/IR"":""1""}"
Alamanno,M,"{""IT"":""1""}"
Alamgir,M,"{""SA/IR"":""1""}"
Alan,M,"{""GB"":""8"",""IE"":""7"",""US"":""6"",""MT"":""1"",""FR"":""2"",""BE"":""2"",""CH"":""2"",""DK"":""3"",""EE"":""2"",""CZ"":""2"",""HR"":""3"",""SI"":""3"",""RU"":""4"",""KZ/UZ/.etc"":""2""}"
Alana,F,"{""GB"":""1"",""US"":""2""}"
Alanah,F,"{""GB"":""1""}"
Alane,?,"{""GB"":""1""}"
Alanis,F,"{""FR"":""1""}"
Alanna,F,"{""GB"":""1"",""US"":""1""}"
Alannah,F,"{""GB"":""1"",""IE"":""1""}"
Alar,M,"{""EE"":""7""}"
Alari,M,"{""EE"":""4""}"
Alaric,M,"{""FR"":""1""}"
Alarich,M,"{""East Frisia"":""1""}"
Alarico,M,"{""IT"":""1""}"
Alarik,M,"{""FI"":""4""}"
Alasdair,M,"{""GB"":""2""}"
Alastair,M,"{""GB"":""4"",""IE"":""3""}"
Alaster,M,"{""GB"":""1""}"
Alayna,F,"{""GB"":""1"",""US"":""1""}"
Alayne,?F,"{""GB"":""1""}"
Alazdin,M,"{""RS"":""1""}"
Alazne,F,"{""ES"":""1""}"
Alba,F,"{""IT"":""5"",""PT"":""2"",""ES"":""2"",""CH"":""2"",""Kosovo"":""2"",""AL"":""5""}"
Albain,M,"{""FR"":""1""}"
Alban,M,"{""FR"":""3"",""BE"":""1"",""DE"":""1"",""AT"":""1"",""CH"":""1"",""Kosovo"":""6"",""AL"":""6""}"
Albana,F,"{""IT"":""1"",""PT"":""1"",""Kosovo"":""5"",""ME"":""2"",""AL"":""8""}"
Albane,F,"{""FR"":""1""}"
Albanie,F,"{""FR"":""1""}"
Albanne,F,"{""FR"":""1""}"
Albano,M,"{""IT"":""2"",""PT"":""3"",""ES"":""1"",""CH"":""1""}"
Albena,F,"{""BG"":""5""}"
Alber,M,"{""NL"":""1"",""AM"":""1""}"
Alberdina,F,"{""NL"":""1""}"
Alberdine,F,"{""East Frisia"":""1""}"
Albéric,M,"{""FR"":""1"",""BE"":""1""}"
Alberica,F,"{""IT"":""1""}"
Alberico,M,"{""IT"":""1""}"
Albert,M,"{""GB"":""7"",""IE"":""2"",""US"":""6"",""MT"":""6"",""ES"":""3"",""FR"":""6"",""BE"":""7"",""LU"":""8"",""NL"":""6"",""East Frisia"":""6"",""DE"":""5"",""AT"":""6"",""CH"":""7"",""IS"":""5"",""DK"":""4"",""NO"":""3"",""FI"":""4"",""PL"":""1"",""SK"":""4"",""HU"":""4"",""Kosovo"":""6"",""ME"":""1"",""AL"":""7"",""RU"":""3"",""AM"":""8"",""AZ"":""3"",""GE"":""4""}"
Alberta,F,"{""US"":""3"",""IT"":""3"",""ES"":""1"",""East Frisia"":""2"",""AT"":""1"",""CH"":""1"",""AL"":""1""}"
Albertas,M,"{""LT"":""6""}"
Albertdine,F,"{""East Frisia"":""1""}"
Alberte,F,"{""FR"":""2"",""BE"":""3"",""CH"":""1"",""DK"":""1""}"
Albertha,F,"{""US"":""1"",""NL"":""1"",""East Frisia"":""1""}"
Alberthe,F,"{""DK"":""1""}"
Albertien,F,"{""NL"":""1""}"
Albertina,F,"{""IT"":""4"",""PT"":""5"",""BE"":""3"",""East Frisia"":""1"",""AT"":""1"",""CH"":""1""}"
Albertine,F,"{""FR"":""3"",""BE"":""3"",""LU"":""5"",""NL"":""2"",""East Frisia"":""1"",""DE"":""1"",""AT"":""1""}"
Albertino,M,"{""IT"":""1"",""PT"":""2""}"
Albertje,F,"{""East Frisia"":""2""}"
Alberto,M,"{""IT"":""7"",""MT"":""1"",""PT"":""8"",""ES"":""7"",""CH"":""4""}"
Alberts,M,"{""LV"":""6""}"
Albertus,M,"{""NL"":""1"",""East Frisia"":""3""}"
Albi,M,"{""AL"":""4""}"
Albin,M,"{""GB"":""1"",""US"":""1"",""BE"":""1"",""East Frisia"":""2"",""DE"":""1"",""AT"":""4"",""CH"":""3"",""SE"":""3"",""SK"":""3"",""BA"":""4"",""HR"":""1"",""SI"":""4""}"
Albina,F,"{""IT"":""4"",""PT"":""1"",""ES"":""1"",""AT"":""1"",""CH"":""1"",""LT"":""6"",""BA"":""2"",""HR"":""2"",""Kosovo"":""5"",""SI"":""4"",""AL"":""4"",""RU"":""5"",""MD"":""2"",""UA"":""3"",""AM"":""2"",""AZ"":""3"",""KZ/UZ/.etc"":""5""}"
Albīna,F,"{""LV"":""2""}"
Albína,F,"{""CZ"":""1"",""SK"":""3""}"
Albinas,M,"{""LT"":""7""}"
Albinca,F,"{""SI"":""1""}"
Albine,F,"{""FR"":""1"",""BE"":""1"",""East Frisia"":""1"",""DE"":""1"",""AT"":""3"",""CH"":""1""}"
Albino,M,"{""IT"":""4"",""PT"":""4"",""ES"":""2"",""CH"":""1""}"
Albinus,M,"{""East Frisia"":""1""}"
Albion,M,"{""Kosovo"":""1"",""AL"":""2""}"
Albo,M,"{""IT"":""1""}"
Albrecht,M,"{""East Frisia"":""3"",""DE"":""4"",""AT"":""2"",""CH"":""2""}"
Albulena,F,"{""Kosovo"":""5""}"
Alby,M,"{""CH"":""1""}"
Alcea,F,"{""IT"":""1""}"
Alceo,M,"{""IT"":""1""}"
Alceste,F,"{""IT"":""1""}"
Alceu,M,"{""PT"":""1""}"
Alcide,M,"{""IT"":""2"",""CH"":""1""}"
Alcides,M,"{""PT"":""3""}"
Alcídia,F,"{""PT"":""1""}"
Alcina,F,"{""PT"":""4""}"
Alcinda,F,"{""PT"":""1""}"
Alcindo,M,"{""PT"":""2""}"
Alcínio,M,"{""PT"":""1""}"
Alcino,M,"{""PT"":""2""}"
Alco,M,"{""NL"":""1""}"
Alda,F,"{""IT"":""4"",""PT"":""5"",""CH"":""1"",""IS"":""6"",""LV"":""5"",""AL"":""5""}"
Aldas,M,"{""LT"":""1""}"
Aldegonda,F,"{""IT"":""1""}"
Alden,M,"{""US"":""1""}"
Aldéric,M,"{""FR"":""1""}"
Alderico,M,"{""IT"":""1""}"
Aldesina,F,"{""IT"":""1""}"
Aldesino,M,"{""IT"":""1""}"
Aldi,M,"{""AL"":""1""}"
Aldijana,F,"{""BA"":""4""}"
Aldin,M,"{""BA"":""5""}"
Aldina,F,"{""IT"":""2"",""PT"":""4"",""BA"":""4""}"
Aldine,F,"{""FR"":""1""}"
Aldino,M,"{""IT"":""1"",""PT"":""1""}"
Aldis,M,"{""LV"":""7""}"
Aldís,F,"{""IS"":""6""}"
Aldo,M,"{""IT"":""7"",""MT"":""4"",""CH"":""4""}"
Aldobrando,M,"{""IT"":""1""}"
